SatPRN,GPSTime,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G09,2024-05-06 18:25:40.597842+00:00,25250723.58731846,-7252261.564161466,4017472.6238871636,21546965.40764992,36.3,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G16,2024-05-06 18:25:40.597842+00:00,1671536.8053208953,24114219.886795957,-10809529.054372204,23815493.63828321,45.5,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G17,2024-05-06 18:25:40.597842+00:00,21187454.92248097,-13391950.961507868,9442070.369072296,22567746.88103184,37.9,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G19,2024-05-06 18:25:40.597842+00:00,13870116.781005742,-15270593.438247822,16325659.806435958,22666232.971490625,36.3,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G26,2024-05-06 18:25:40.597842+00:00,-4223830.781390062,25847497.824003626,2843189.077152592,22643257.267280634,39.9,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G28,2024-05-06 18:25:40.597842+00:00,-7140655.062207308,13577499.390154997,21669370.656444788,22336760.426851343,45.3,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G31,2024-05-06 18:25:40.597842+00:00,2814445.016522794,19068058.468510292,17886749.1061089,19936724.114670195,41.2,4432942.314842425,3092618.283002346,3381827.0830973056,32.20624523353984,34.90134659191143,3794.6578522073105
G02,2024-05-06 18:25:42.417842+00:00,22724641.763991002,13972004.531258302,1923402.81177575,19622237.690465055,45.9,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G03,2024-05-06 18:25:42.417842+00:00,12828710.726335853,9080318.61762178,21280836.5865328,18957183.04439539,38.9,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G04,2024-05-06 18:25:42.417842+00:00,21662660.8307862,3647914.829127974,15042943.090395523,19109074.839382738,37.2,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G09,2024-05-06 18:25:42.417842+00:00,25250042.354653116,-7251427.48152308,4023134.42599577,21546213.441771682,39.9,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G16,2024-05-06 18:25:42.417842+00:00,1670470.7765519852,24116462.409740455,-10804454.981432267,23798316.940591138,31.2,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G17,2024-05-06 18:25:42.417842+00:00,21189537.963750925,-13392199.700473214,9436835.092496824,22568080.449304383,41.8,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G19,2024-05-06 18:25:42.417842+00:00,13873942.033780005,-15271224.890423294,16321792.440619152,22666192.402649794,32.8,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G26,2024-05-06 18:25:42.417842+00:00,-4224505.78885304,25846740.14700618,2848840.3494968815,22642711.840297516,39.6,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G31,2024-05-06 18:25:42.417842+00:00,2810986.463738883,19065575.454181988,17889972.775683053,19937349.076830354,41.9,4434364.334507892,3093898.318193669,3371818.269289773,32.12074924620282,34.90384924625612,73.8626973554492
G02,2024-05-06 18:25:43.417842+00:00,22724661.03107908,13972301.664533546,1920243.3266778865,19622622.330175333,47.1,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G03,2024-05-06 18:25:43.417842+00:00,12828216.153279696,9083002.493257424,21280007.35711763,18957037.655179698,41.3,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G04,2024-05-06 18:25:43.417842+00:00,21660921.761387873,3648704.876093393,15045245.208329113,19108953.12667019,39.2,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G09,2024-05-06 18:25:43.417842+00:00,25249667.578528382,-7250968.954582152,4026245.1858433555,21545769.451348774,37.1,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G16,2024-05-06 18:25:43.417842+00:00,1669885.2793713398,24117694.09928842,-10801666.785965726,23797870.846155938,28.5,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G17,2024-05-06 18:25:43.417842+00:00,21190682.002872296,-13392336.31423147,9433958.290864894,22568242.037570838,39.9,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G19,2024-05-06 18:25:43.417842+00:00,13876043.425315518,-15271571.917467466,16319667.010616252,22666164.518803723,33.7,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G26,2024-05-06 18:25:43.417842+00:00,-4224876.659532195,25846323.31642346,2851945.3566389172,22642381.767793015,39.5,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G28,2024-05-06 18:25:43.417842+00:00,-7146875.715004178,13572847.740258168,21670232.6173508,22349872.934535727,41.2,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G31,2024-05-06 18:25:43.417842+00:00,2809085.8136961525,19064211.105115652,17891743.469627135,19937672.551550675,44.2,4434367.56312122,3093908.032722048,3371833.1623604307,32.120823643418944,34.90391409290429,88.7317505767569
G02,2024-05-06 18:25:44.417842+00:00,22724679.988822892,13972598.57819195,1917083.8015535383,19623006.367853105,48.2,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G03,2024-05-06 18:25:44.417842+00:00,12827721.763765223,9085686.29379831,21279177.669624053,18956894.962022647,39.1,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G04,2024-05-06 18:25:44.417842+00:00,21659182.46493697,3649495.119063479,15047547.008493764,19108827.810487676,38.3,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G09,2024-05-06 18:25:44.417842+00:00,25249292.46733903,-7250510.257505121,4029355.860386747,21545305.07907154,37.2,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G16,2024-05-06 18:25:44.417842+00:00,1669299.934717184,24118925.48487805,-10798878.357994076,23797366.598870117,34.3,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G17,2024-05-06 18:25:44.417842+00:00,21191825.69514379,-13392472.888203975,9431081.293506555,22568405.423209723,38.8,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G19,2024-05-06 18:25:44.417842+00:00,13878144.53632111,-15271918.997882888,16317541.22324974,22666129.14881424,34.2,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G26,2024-05-06 18:25:44.417842+00:00,-4225247.521370599,25845906.113839928,2855050.3015447343,22642055.586687062,42.0,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G28,2024-05-06 18:25:44.417842+00:00,-7149081.891593216,13571198.396953385,21670537.399889886,22350438.342994284,41.7,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G31,2024-05-06 18:25:44.417842+00:00,2807184.9180236636,19062846.71674232,17893513.77131665,19937994.228898574,44.3,4434362.681317217,3093913.057320033,3371817.56797816,32.12070995199101,34.90398735868662,79.4843356916681
G02,2024-05-06 18:25:45.417842+00:00,22724698.637187026,13972895.272270821,1913924.2364839935,19623391.29549198,48.2,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G03,2024-05-06 18:25:45.417842+00:00,12827227.55778496,9088370.019201392,21278347.524062358,18956751.963486783,42.4,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G04,2024-05-06 18:25:45.417842+00:00,21657442.941513706,3650285.558047712,15049848.49080833,19108703.105062786,38.7,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G09,2024-05-06 18:25:45.417842+00:00,25248917.021166995,-7250051.390313506,4032466.449130668,21544861.68195603,39.2,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G16,2024-05-06 18:25:45.417842+00:00,1668714.74275635,24120156.566039268,-10796089.698537707,23796907.617449116,31.7,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G17,2024-05-06 18:25:45.417842+00:00,21192969.040515028,-13392609.422332361,9428204.100572689,22568580.20384079,39.7,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G19,2024-05-06 18:25:45.417842+00:00,13880245.366972415,-15272266.131658666,16315415.078344546,22666055.100417137,34.4,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G26,2024-05-06 18:25:45.417842+00:00,-4225618.37442221,25845488.539253663,2858155.1841960563,22641728.515620008,43.6,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G28,2024-05-06 18:25:45.417842+00:00,-7151288.194344679,13569549.158712229,21670841.720872678,22351025.031993374,39.3,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G31,2024-05-06 18:25:45.417842+00:00,2805283.77674741,19061482.28912107,17895283.680713344,19938314.10887404,44.3,4434361.005565345,3093910.3002021704,3371824.263401203,32.12077524272561,34.903973559048254,80.5442462572828
G02,2024-05-06 18:25:46.417842+00:00,22724716.976136547,13973191.746813517,1910764.6314845663,19623772.340457406,48.9,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G03,2024-05-06 18:25:46.417842+00:00,12826733.5353399,9091053.669377867,21277516.920456998,18956610.76232335,41.3,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G04,2024-05-06 18:25:46.417842+00:00,21655703.191093754,3651076.193102983,15052149.65532997,19108565.198548175,40.3,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G06,2024-05-06 18:25:46.417842+00:00,4869330.166497625,-14542102.123633081,21730067.703329463,23753066.677067753,29.7,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G09,2024-05-06 18:25:46.417842+00:00,25248541.24000573,-7249592.352920584,4035576.95231359,21544409.900010902,40.6,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G16,2024-05-06 18:25:46.417842+00:00,1668129.703341931,24121387.34296199,-10793300.807122571,23796436.647728525,32.6,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G17,2024-05-06 18:25:46.417842+00:00,21194112.039072827,-13392745.916574694,9425326.711868893,22568739.99473482,40.3,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G19,2024-05-06 18:25:46.417842+00:00,13882345.9168,-15272613.318677254,16313288.576378463,22666003.239971887,34.1,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G26,2024-05-06 18:25:46.417842+00:00,-4225989.21872826,25845070.592676938,2861260.004469317,22641405.937984023,43.3,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G28,2024-05-06 18:25:46.417842+00:00,-7153494.6234419495,13567900.025404584,21671145.58032496,22351601.224686496,40.3,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G31,2024-05-06 18:25:46.417842+00:00,2803382.3899351414,19060117.822340995,17897053.19774004,19938638.787659388,42.9,4434395.23640521,3093941.6692486973,3371823.143510187,32.12054601816223,34.90403861243158,118.92671867460012
G02,2024-05-06 18:25:47.417842+00:00,22724735.005635742,13973488.001851391,1907604.986699548,19624156.971442573,47.5,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G03,2024-05-06 18:25:47.417842+00:00,12826239.696425524,9093737.244268471,21276685.858823303,18956470.17191754,43.5,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G04,2024-05-06 18:25:47.417842+00:00,21653963.21387911,3651867.0241835155,15054450.501816502,19108439.289058257,41.0,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G09,2024-05-06 18:25:47.417842+00:00,25248165.12389517,-7249133.145296672,4038687.369788595,21543957.51603326,39.4,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G16,2024-05-06 18:25:47.417842+00:00,1667544.8164809179,24122617.815512344,-10790511.684007986,23795975.275627695,31.9,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G17,2024-05-06 18:25:47.417842+00:00,21195254.690717626,-13392882.37086686,9422449.127669714,22568907.271772254,39.8,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G19,2024-05-06 18:25:47.417842+00:00,13884446.185872387,-15272960.558910027,16311161.717284964,22665957.67033014,35.8,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G26,2024-05-06 18:25:47.417842+00:00,-4226360.054348728,25844652.2741011,2864364.7623961144,22641078.256159347,37.9,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G28,2024-05-06 18:25:47.417842+00:00,-7155701.178860782,13566250.997055523,21671448.978243824,22352163.3350539,38.2,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G31,2024-05-06 18:25:47.417842+00:00,2801480.757561353,19058753.316424295,17898822.322406378,19938960.159628473,42.6,4434363.014046581,3093914.5533286287,3371832.977842738,32.12082223245817,34.90399834207479,88.63394202012569
G02,2024-05-06 18:25:48.417842+00:00,22724752.725649785,13973784.037429646,1904445.3021252335,19624538.609715402,46.5,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G03,2024-05-06 18:25:48.417842+00:00,12825746.041036356,9096420.743819458,21275854.33917488,18956328.3774467,41.3,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G04,2024-05-06 18:25:48.417842+00:00,21652223.00986819,3652658.0513358377,15056751.03029507,19108315.482319582,39.8,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G06,2024-05-06 18:25:48.417842+00:00,4873581.803384778,-14538648.279501753,21731451.06196459,23751723.592157476,27.6,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G09,2024-05-06 18:25:48.417842+00:00,25247788.672871575,-7248673.767407308,4041797.701439642,21543509.337558087,40.0,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G16,2024-05-06 18:25:48.417842+00:00,1666960.0820346046,24123847.983862907,-10787722.32875862,23795470.426309366,33.2,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G17,2024-05-06 18:25:48.417842+00:00,21196396.995487045,-13393018.785160977,9419571.34790467,22569068.563385013,41.7,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G19,2024-05-06 18:25:48.417842+00:00,13886546.17399751,-15273307.852285273,16309034.501261428,22665939.689482633,28.8,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G26,2024-05-06 18:25:48.417842+00:00,-4226730.881320752,25844233.583543103,2867469.4578183726,22640754.186529744,41.9,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G28,2024-05-06 18:25:48.417842+00:00,-7157907.860292591,13564602.073902614,21671751.914587334,22352746.420583025,38.0,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G31,2024-05-06 18:25:48.417842+00:00,2799578.87968639,19057388.771454655,17900591.05464222,19939283.6343488,44.2,4434385.012107873,3093947.125324538,3371814.585382752,32.120505890765,34.90414802077386,109.91888677421957
G02,2024-05-06 18:25:49.417842+00:00,22724770.136143055,13974079.853580521,1901285.5778966295,19624923.84273309,43.6,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G03,2024-05-06 18:25:49.417842+00:00,12825252.569166856,9099104.167977016,21275022.361525375,18956183.581538413,42.0,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G04,2024-05-06 18:25:49.417842+00:00,21650482.5791115,3653449.274582942,15059051.240723914,19108192.86219571,39.5,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G09,2024-05-06 18:25:49.417842+00:00,25247411.886954986,-7248214.21919839,4044907.947284762,21543057.250234146,40.9,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G16,2024-05-06 18:25:49.417842+00:00,1666375.5001590503,24125077.84756615,-10784932.74234524,23795020.143821906,31.5,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G17,2024-05-06 18:25:49.417842+00:00,21197538.953322776,-13393155.159397833,9416693.372744642,22569235.54376875,41.2,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G19,2024-05-06 18:25:49.417842+00:00,13888645.88157149,-15273655.198828533,16306906.927909302,22665886.624972362,30.7,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G26,2024-05-06 18:25:49.417842+00:00,-4227101.69969908,25843814.521000158,2870574.090724405,22640428.310802605,46.0,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G28,2024-05-06 18:25:49.417842+00:00,-7160114.667911695,13562953.255822496,21672054.38937991,22353319.925942615,41.3,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G31,2024-05-06 18:25:49.417842+00:00,2797676.7563190367,19056024.18747888,17902359.394425265,19939606.51576172,45.2,4434369.415861198,3093930.318409035,3371827.14869745,32.12070928446177,34.9040965293775,97.62111537903547
G02,2024-05-06 18:25:50.417842+00:00,22724787.237080656,13974375.450348381,1898125.8140193683,19625306.981724642,45.4,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G03,2024-05-06 18:25:50.417842+00:00,12824759.280824848,9101787.51661482,21274189.92591091,18956042.083721276,41.5,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G04,2024-05-06 18:25:50.417842+00:00,21648741.921570968,3654240.6939880457,15061351.133178294,19108055.26105991,38.4,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G06,2024-05-06 18:25:50.417842+00:00,4877834.1385228485,-14535194.75292567,21732832.579034325,23750361.024079084,26.9,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G09,2024-05-06 18:25:50.417842+00:00,25247034.766176395,-7247754.500629194,4048018.10725137,21542601.87354416,40.8,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G16,2024-05-06 18:25:50.417842+00:00,1665791.0706793433,24126307.406870887,-10782142.924159609,23794552.768846173,33.1,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G17,2024-05-06 18:25:50.417842+00:00,21198680.56423505,-13393291.493526243,9413815.20218816,22569401.93084508,41.9,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G19,2024-05-06 18:25:50.417842+00:00,13890745.308362339,-15274002.598461477,16304778.997466303,22665825.47228617,31.8,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G26,2024-05-06 18:25:50.417842+00:00,-4227472.509533169,25843395.08647538,2873678.6610587877,22640099.433638014,45.3,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G28,2024-05-06 18:25:50.417842+00:00,-7162321.601601475,13561304.542909248,21672356.402606033,22353892.82054458,38.7,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G31,2024-05-06 18:25:50.417842+00:00,2795774.3874890665,19054659.564558692,17904127.34171388,19939929.388449527,43.6,4434376.79271847,3093936.272168965,3371830.1497721886,32.12068686218038,34.90410354079624,107.2258865935728
G02,2024-05-06 18:25:51.417842+00:00,22724804.028427258,13974670.827769604,1894966.010584317,19625690.417369895,44.4,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G03,2024-05-06 18:25:51.417842+00:00,12824266.176003302,9104470.789687093,21273357.032342672,18955901.187936652,42.6,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G04,2024-05-06 18:25:51.417842+00:00,21647001.037518237,3655032.309473482,15063650.707324302,19107939.847875964,37.2,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G06,2024-05-06 18:25:51.417842+00:00,4879960.567536225,-14533468.109086737,21733522.64685386,23749712.864915714,29.2,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G09,2024-05-06 18:25:51.417842+00:00,25246657.310581144,-7247294.611676402,4051128.181149024,21542155.18706261,38.2,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G16,2024-05-06 18:25:51.417842+00:00,1665206.7935486082,24127536.66175645,-10779352.874204416,23794062.30723237,35.3,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G17,2024-05-06 18:25:51.417842+00:00,21199821.828207828,-13393427.787492063,9410936.836299753,22569568.317921415,40.0,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G19,2024-05-06 18:25:51.417842+00:00,13892844.454379728,-15274350.051145729,16302650.709925363,22665748.72783043,33.8,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G26,2024-05-06 18:25:51.417842+00:00,-4227843.310859177,25842975.279987022,2876783.168654334,22639777.15265573,44.7,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G28,2024-05-06 18:25:51.417842+00:00,-7164528.66127146,13559655.935237328,21672657.95425381,22354470.51395643,41.3,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G31,2024-05-06 18:25:51.417842+00:00,2793871.7732339753,19053294.902761426,17905894.896459177,19940254.067234874,42.9,4434369.656161071,3093932.6064074086,3371818.2252855594,32.12063390927302,34.90411495579201,94.15221026912332
G02,2024-05-06 18:25:52.417842+00:00,22724820.5101478,13974965.985886227,1891806.167622356,19626070.86030281,46.4,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G03,2024-05-06 18:25:52.417842+00:00,12823773.254700154,9107153.987121198,21272523.68084017,18955761.19083824,42.4,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G04,2024-05-06 18:25:52.417842+00:00,21645259.926833335,3655824.121139695,15065949.963345472,19107816.33779099,37.6,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G06,2024-05-06 18:25:52.417842+00:00,4882087.171144155,-14531741.544660259,21734212.254294153,23749036.226996988,31.4,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G09,2024-05-06 18:25:52.417842+00:00,25246279.52018665,-7246834.552282708,4054238.1690173023,21541706.999862332,38.9,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G16,2024-05-06 18:25:52.417842+00:00,1664622.668843316,24128765.611942828,-10776562.593071219,23793606.030595116,31.1,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G17,2024-05-06 18:25:52.417842+00:00,21200962.74522966,-13393564.041241556,9408058.275132501,22569734.102965236,37.5,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G19,2024-05-06 18:25:52.417842+00:00,13894943.319389833,-15274697.556802602,16300522.065526307,22665683.66629546,33.5,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G26,2024-05-06 18:25:52.417842+00:00,-4228214.103733923,25842555.101529848,2879887.6135176946,22639454.27836604,43.8,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G28,2024-05-06 18:25:52.417842+00:00,-7166735.846974851,13558007.432773931,21672959.044330973,22355038.91512733,42.9,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G31,2024-05-06 18:25:52.417842+00:00,2791968.9135530554,19051930.202126987,17907662.05864777,19940576.346615285,45.0,4434363.762086171,3093925.9432588583,3371826.784956022,32.12074074266574,34.90409278887346,91.38046189304441
G02,2024-05-06 18:25:53.417842+00:00,22724836.682206806,13975260.924730442,1888646.285268551,19626454.897980582,44.5,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G03,2024-05-06 18:25:53.417842+00:00,12823280.516909322,9109837.108866014,21271689.87141625,18955619.998399917,42.9,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G04,2024-05-06 18:25:53.417842+00:00,21643518.58957025,3656616.129008053,15068248.901195385,19107684.42542617,38.2,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G06,2024-05-06 18:25:53.417842+00:00,4884213.948869724,-14530015.060049918,21734901.401201148,23748391.967957284,27.6,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G09,2024-05-06 18:25:53.417842+00:00,25245901.395021714,-7246374.322404526,4057348.0708024506,21541256.11660341,41.1,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G16,2024-05-06 18:25:53.417842+00:00,1664038.696440558,24129994.25756929,-10773772.08039986,23793138.952273082,30.2,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
G17,2024-05-06 18:25:53.417842+00:00,21202103.315274313,-13393700.254719254,9405179.518776909,22569902.584067702,39.3,4434369.592771855,3093936.515701219,3371829.527886885,32.12070975676535,34.90414931314625,102.01233522035182
