SatPRN,GPSTime,Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0,Pos.X,Pos.Y,Pos.Z,Lat,Lon,Alt
G21,2024-04-13 16:52:50.418699+00:00,15731024.251216784,1730932.4992774883,21883256.338670254,21723028.345170494,40.3,4436904.599841436,3085260.802730132,3376315.518489944,32.16877385443698,34.81333555037033,51.57051909714937
G27,2024-04-13 16:52:50.418699+00:00,23122872.332221307,13299108.232443621,-2824432.2901298334,22179464.247359652,37.5,4436904.599841436,3085260.802730132,3376315.518489944,32.16877385443698,34.81333555037033,51.57051909714937
G28,2024-04-13 16:52:50.418699+00:00,5183488.506315157,25796011.779072378,-3653928.0304609914,23785515.458958868,38.7,4436904.599841436,3085260.802730132,3376315.518489944,32.16877385443698,34.81333555037033,51.57051909714937
G32,2024-04-13 16:52:50.418699+00:00,7939374.819318021,17901674.08703042,18244655.756008435,21280331.292020205,38.8,4436904.599841436,3085260.802730132,3376315.518489944,32.16877385443698,34.81333555037033,51.57051909714937
G02,2024-04-13 16:52:51.418699+00:00,14605953.240795469,-5040791.05471331,22067439.99437645,22776989.174459543,38.0,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G03,2024-04-13 16:52:51.418699+00:00,23162620.52773385,-12086866.530379768,4249430.583511134,24116384.113540653,32.1,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G08,2024-04-13 16:52:51.418699+00:00,24972334.180551745,4744481.848388836,8311599.419638282,21185044.07009768,34.4,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G10,2024-04-13 16:52:51.418699+00:00,-1491267.058949165,17247759.478638813,20253421.602334123,22815509.036029257,34.9,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G21,2024-04-13 16:52:51.418699+00:00,15731453.00654093,1733558.5347256484,21882828.808352787,21722725.548515122,38.8,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G27,2024-04-13 16:52:51.418699+00:00,23122482.124919564,13299182.428463431,-2827557.2155034267,22180045.86243527,41.1,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G28,2024-04-13 16:52:51.418699+00:00,5183261.373786915,25796499.233417958,-3650795.913413609,23785048.975205276,37.5,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G32,2024-04-13 16:52:51.418699+00:00,7937269.244930052,17900823.08651585,18246407.492022447,21280618.20836395,40.7,4436907.746408282,3085273.062496763,3376325.9940530523,32.168807811222976,34.813423220314455,65.25933569855988
G02,2024-04-13 16:52:52.418699+00:00,14606396.185389085,-5038140.256045006,22067786.41671437,22776534.10962403,37.0,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G03,2024-04-13 16:52:52.418699+00:00,23162276.17721335,-12086375.622380747,4252604.024224063,24115900.53948008,32.5,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G08,2024-04-13 16:52:52.418699+00:00,24973197.77969822,4745143.703971268,8308706.398378658,21185254.247472957,35.9,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G10,2024-04-13 16:52:52.418699+00:00,-1493420.1506273318,17249090.089236636,20252085.401586756,22815907.77220948,36.1,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G21,2024-04-13 16:52:52.418699+00:00,15731881.910214739,1736184.481782427,21882400.83520668,21722421.844448425,35.0,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G27,2024-04-13 16:52:52.418699+00:00,23122091.573798046,13299256.477443751,-2830682.082449127,22180628.664125692,38.9,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G28,2024-04-13 16:52:52.418699+00:00,5183034.22965442,25796986.309475694,-3647663.7186882216,23784580.08332164,41.5,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G32,2024-04-13 16:52:52.418699+00:00,7935163.423631662,17899972.116186023,18248158.84871117,21280901.809166327,40.4,4436900.273161305,3085260.5193230226,3376313.9057883387,32.1687793761233,34.81335927208367,47.56799092888832
G02,2024-04-13 16:52:53.418699+00:00,14606839.296559013,-5035489.445824208,22068132.389168005,22776049.93782533,35.0,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G03,2024-04-13 16:52:53.418699+00:00,23161931.52364238,-12085884.46864808,4255777.37336158,24115431.658502843,31.8,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G08,2024-04-13 16:52:53.418699+00:00,24974061.087720957,4745805.359979714,8305813.203868389,21185457.79376549,38.3,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G10,2024-04-13 16:52:53.418699+00:00,-1495573.0248196665,17250420.74218197,20250748.773992013,22816292.37371333,38.2,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G21,2024-04-13 16:52:53.418699+00:00,15732310.962241994,1738810.3405127046,21881972.419223595,21722102.88889142,33.5,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G27,2024-04-13 16:52:53.418699+00:00,23121700.678818546,13299330.379439233,-2833806.891096464,22181194.05049881,37.3,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G28,2024-04-13 16:52:53.418699+00:00,5182807.073864477,25797473.00724229,-3644531.4463332207,23784107.03828618,42.2,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G32,2024-04-13 16:52:53.418699+00:00,7933057.355474656,17899121.17609624,18249909.82602577,21281184.223353896,40.6,4436902.467681646,3085257.5156404492,3376317.4850740707,32.16880628126559,34.813319843319334,49.547234184108675
G02,2024-04-13 16:52:54.418699+00:00,14607282.57418051,-5032838.624837059,22068477.911637597,22775618.256281585,33.8,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G03,2024-04-13 16:52:54.418699+00:00,23161586.567088503,-12085393.069183439,4258950.630607449,24115000.88880115,33.5,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G08,2024-04-13 16:52:54.418699+00:00,24974924.104536325,4746466.81641433,8302919.836310746,21185669.471859485,41.6,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G10,2024-04-13 16:52:54.418699+00:00,-1497725.6813711077,17251751.43734978,20249411.71964768,22816678.82494026,43.5,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G21,2024-04-13 16:52:54.418699+00:00,15732740.162552353,1741436.1105285264,21881543.560469203,21721806.095110953,33.6,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G27,2024-04-13 16:52:54.418699+00:00,23121309.440016996,13299404.134490276,-2836931.640983836,22181780.13283017,41.2,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G28,2024-04-13 16:52:54.418699+00:00,5182579.906367078,25797959.326708738,-3641399.0964330616,23783631.550220232,42.3,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G32,2024-04-13 16:52:54.418699+00:00,7930951.040462365,17898270.266281966,18251660.423957996,21281460.634666562,49.9,4436913.591712392,3085292.279884266,3376327.4369879523,32.16874310816804,34.81355511749689,79.37697595916688
G02,2024-04-13 16:52:55.418699+00:00,14607726.018401107,-5030187.79224113,22068822.98423573,22775136.49261293,33.0,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G03,2024-04-13 16:52:55.418699+00:00,23161241.307482056,-12084901.423793353,4262123.796906212,24114512.533380914,34.2,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G08,2024-04-13 16:52:55.418699+00:00,24975786.830123276,4747128.0733228875,8300026.295699496,21185882.336568292,41.7,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G10,2024-04-13 16:52:55.418699+00:00,-1499878.1201732242,17253082.17464367,20248074.238622792,22817076.65370916,40.5,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G21,2024-04-13 16:52:55.418699+00:00,15733169.511183564,1744061.7921025818,21881114.258901253,21721493.386731904,35.4,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G27,2024-04-13 16:52:55.418699+00:00,23120917.857341897,13299477.74265415,-2840056.3323466284,22182358.153160926,40.0,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G28,2024-04-13 16:52:55.418699+00:00,5182352.727118104,25798445.267853238,-3638266.669155012,23783163.251643997,43.3,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G32,2024-04-13 16:52:55.418699+00:00,7928844.478720217,17897419.3868282,18253410.64239793,21281743.642161533,51.6,4436901.340996522,3085268.8662908953,3376319.376981687,32.168794051537496,34.81342546518938,55.256830129772425
G02,2024-04-13 16:52:56.418699+00:00,14608169.62909124,-5027536.948851074,22069167.606859088,22774689.489778016,33.5,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G03,2024-04-13 16:52:56.418699+00:00,23160895.74499243,-12084409.532624401,4265296.871005915,24114078.413237415,32.2,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G08,2024-04-13 16:52:56.418699+00:00,24976649.2644218,4747789.13072318,8297132.582159097,21186102.98407421,41.9,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G10,2024-04-13 16:52:56.418699+00:00,-1502030.341211617,17254412.954025485,20246736.330927946,22817482.26527517,33.4,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G21,2024-04-13 16:52:56.418699+00:00,15733599.008074086,1746687.3849009913,21880684.51457668,21721195.99964403,36.3,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G27,2024-04-13 16:52:56.418699+00:00,23120525.93078335,13299551.203979846,-2843180.9650899456,22182931.043127675,41.9,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G28,2024-04-13 16:52:56.418699+00:00,5182125.536056953,25798930.83068813,-3635134.164447161,23782690.79991594,44.4,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G32,2024-04-13 16:52:56.418699+00:00,7926737.670234464,17896568.53776361,18255160.48135138,21282026.02144867,49.9,4436918.887068198,3085296.2104150625,3376324.223388231,32.168686929796884,34.813557278855505,83.2456373218447
G02,2024-04-13 16:52:57.418699+00:00,14608613.406354016,-5024886.094090367,22069511.779585417,22774204.724671908,32.7,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G03,2024-04-13 16:52:57.418699+00:00,23160549.879557658,-12083917.395494003,4268469.853779771,24113609.567160618,32.1,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G08,2024-04-13 16:52:57.418699+00:00,24977511.407437447,4748449.988683495,8294238.695594026,21186315.220575176,41.7,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G10,2024-04-13 16:52:57.418699+00:00,-1504182.3447085172,17255743.775603507,20245397.996426385,22817859.08398191,37.9,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G21,2024-04-13 16:52:57.418699+00:00,15734028.653255707,1749312.8891602596,21880254.327459063,21720880.010624044,41.3,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G27,2024-04-13 16:52:57.418699+00:00,23120133.66033351,13299624.51851612,-2846305.5391021115,22183503.339787014,40.0,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G28,2024-04-13 16:52:57.418699+00:00,5181898.33314153,25799416.015187457,-3632001.5825037635,23782226.410188477,42.6,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G32,2024-04-13 16:52:57.418699+00:00,7924630.61505336,17895717.719141755,18256909.94077288,21282309.34304756,51.5,4436910.271957208,3085287.065908497,3376330.503681774,32.16879389561276,34.81352982641452,76.18285612016916
G02,2024-04-13 16:52:58.418699+00:00,14609057.350111715,-5022235.228463385,22069855.50235191,22773731.96531561,36.1,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G03,2024-04-13 16:52:58.418699+00:00,23160203.71122165,-12083425.012370119,4271642.745128343,24113108.926787093,30.9,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G08,2024-04-13 16:52:58.418699+00:00,24978373.25911954,4749110.647228793,8291344.636097423,21186522.396512996,42.1,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G10,2024-04-13 16:52:58.418699+00:00,-1506334.1302556796,17257074.63909587,20244059.23537371,22818258.413469527,30.3,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G21,2024-04-13 16:52:58.418699+00:00,15734458.446677621,1751938.304612128,21879823.69759467,21720569.151968073,43.7,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G27,2024-04-13 16:52:58.418699+00:00,23119741.04600201,13299697.68630878,-2849430.054131135,22184093.051763665,37.0,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G28,2024-04-13 16:52:58.418699+00:00,5181671.118306644,25799900.82137415,-3628868.9232039973,23781752.143637773,42.4,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G32,2024-04-13 16:52:58.418699+00:00,7922523.313192169,17894866.931003217,18258659.02064397,21282590.535719886,49.1,4436890.092069081,3085256.6557016093,3376314.656153391,32.168835827580345,34.813387265476635,39.02509474288672
G02,2024-04-13 16:52:59.418699+00:00,14609501.460365007,-5019584.352005525,22070198.775156815,22773267.896167744,38.5,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G03,2024-04-13 16:52:59.418699+00:00,23159857.24013085,-12082932.383366933,4274815.544012566,24112668.210461292,38.1,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G08,2024-04-13 16:52:59.418699+00:00,24979234.81938407,4749771.106358968,8288450.403874286,21186739.449274056,43.8,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G10,2024-04-13 16:52:59.418699+00:00,-1508485.6980176084,17258405.544575002,20242720.04766923,22818651.74008225,36.6,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G21,2024-04-13 16:52:59.418699+00:00,15734888.38832009,1754563.6311782002,21879392.624998655,21720265.44790138,47.1,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G27,2024-04-13 16:52:59.418699+00:00,23119348.08773505,13299770.707415076,-2852554.510431965,22184669.53647526,40.1,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G28,2024-04-13 16:52:59.418699+00:00,5181443.891511787,25800385.249218874,-3625736.1867643516,23781282.344342813,40.1,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G32,2024-04-13 16:52:59.418699+00:00,7920415.764711538,17894016.17340661,18260407.72090879,21282872.949907456,48.3,4436898.082062759,3085273.218450951,3376324.3385436824,32.16883284239486,34.813483074502344,57.73680044710636
G02,2024-04-13 16:53:00.418699+00:00,14609945.737135079,-5016933.464630057,22070541.598014127,22772795.416014925,40.3,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G03,2024-04-13 16:53:00.418699+00:00,23159510.466233533,-12082439.508316383,4277988.25121029,24112207.46128552,33.9,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G08,2024-04-13 16:53:00.418699+00:00,24980096.088228762,4750431.366136081,8285555.998855368,21186952.90729027,43.3,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G10,2024-04-13 16:53:00.418699+00:00,-1510637.0478895754,17259736.49194682,20241380.433379717,22819048.068132423,38.5,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G21,2024-04-13 16:53:00.418699+00:00,15735318.478179514,1757188.8688791944,21878961.109669976,21719959.649808552,45.8,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G27,2024-04-13 16:53:00.418699+00:00,23118954.78553619,13299843.581881743,-2855678.907802089,22185246.0560873,42.0,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G28,2024-04-13 16:53:00.418699+00:00,5181216.652699597,25800869.298727173,-3622603.3731766823,23780809.857714318,39.8,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G32,2024-04-13 16:53:00.418699+00:00,7918307.969646247,17893165.44640007,18262156.041533064,21283156.236605916,47.8,4436897.648420882,3085273.3025221964,3376324.381742919,32.16883465108694,34.81348643106931,57.49905862379819
G02,2024-04-13 16:53:01.418699+00:00,14610390.180386126,-5014282.5665901005,22070883.970893886,22772335.849023238,39.4,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G03,2024-04-13 16:53:01.418699+00:00,23159163.38959875,-12081946.387221891,4281160.866393852,24111751.179365493,30.8,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G08,2024-04-13 16:53:01.418699+00:00,24980957.065603063,4751091.426585453,8282661.421133472,21187166.08610299,37.5,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G10,2024-04-13 16:53:01.418699+00:00,-1512788.1799001563,17261067.481199823,20240040.39248887,22819437.80000029,38.5,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G21,2024-04-13 16:53:01.418699+00:00,15735748.71623514,1759814.0176307266,21878529.1516248,21719654.479923565,42.5,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G27,2024-04-13 16:53:01.418699+00:00,23118561.139390357,13299916.309759028,-2858803.2461873107,22185821.633387577,38.9,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G28,2024-04-13 16:53:01.418699+00:00,5180989.401821615,25801352.96988707,-3619470.48254519,23780338.27849715,40.9,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G32,2024-04-13 16:53:01.418699+00:00,7916199.928031492,17892314.750032105,18263903.982481882,21283440.15151221,47.5,4436899.227929252,3085280.7342926017,3376325.2915023463,32.1688149984079,34.813541560551755,62.672649311833084
G02,2024-04-13 16:53:02.418699+00:00,14610834.790130945,-5011631.657848857,22071225.893803623,22771877.747849837,40.3,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G03,2024-04-13 16:53:02.418699+00:00,23158816.010245785,-12081453.020017134,4284333.389688044,24111281.111773454,31.6,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G08,2024-04-13 16:53:02.418699+00:00,24981817.751434382,4751751.287715047,8279766.670875933,21187390.01424984,42.1,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G10,2024-04-13 16:53:02.418699+00:00,-1514939.0939213494,17262398.512225274,20238699.92507823,22819833.220639136,42.9,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G21,2024-04-13 16:53:02.418699+00:00,15736179.102478797,1762439.077425077,21878096.750866678,21719343.90047108,44.6,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G27,2024-04-13 16:53:02.418699+00:00,23118167.149294965,13299988.891094787,-2861927.5254349145,22186404.74918192,35.2,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G28,2024-04-13 16:53:02.418699+00:00,5180762.138826398,25801836.262691654,-3616337.514942684,23779868.199998703,39.2,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G32,2024-04-13 16:53:02.418699+00:00,7914091.639901898,17891464.08435089,18265651.54372101,21283724.345621984,52.2,4436887.635779131,3085273.145063405,3376319.926036009,32.16884053904905,34.813545665514,48.09214144945145
G02,2024-04-13 16:53:03.418699+00:00,14611279.566390079,-5008980.738323251,22071567.366756815,22771404.395186134,40.9,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G03,2024-04-13 16:53:03.418699+00:00,23158468.328256678,-12080959.406724056,4287505.820647042,24110832.926754456,30.7,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G08,2024-04-13 16:53:03.418699+00:00,24982678.14575801,4752410.949616222,8276871.747886745,21187598.097598985,41.4,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G10,2024-04-13 16:53:03.418699+00:00,-1517089.7899859352,17263729.585014306,20237359.031128846,22820224.13912181,47.4,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G21,2024-04-13 16:53:03.418699+00:00,15736609.6368751,1765064.0480891075,21877663.90742646,21719040.78971179,44.7,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G27,2024-04-13 16:53:03.418699+00:00,23117772.815224793,13300061.325941091,-2865051.745571842,22186986.64346102,35.8,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G28,2024-04-13 16:53:03.418699+00:00,5180534.863659626,25802319.177140657,-3613204.47039822,23779396.02747413,36.0,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G32,2024-04-13 16:53:03.418699+00:00,7911983.105288608,17890613.449403025,18267398.725219194,21284007.946424365,50.5,4436891.404057232,3085281.889368434,3376328.1469421485,32.16886447014393,34.81359897167983,59.31374757364392
G02,2024-04-13 16:53:04.418699+00:00,14611724.509112742,-5006329.808355367,22071908.389712114,22770947.20142406,40.9,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G03,2024-04-13 16:53:04.418699+00:00,23158120.34365271,-12080465.547278319,4290678.159380139,24110389.837199036,30.8,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G08,2024-04-13 16:53:04.418699+00:00,24983538.24846349,4753070.412268005,8273976.652460618,21187814.557052646,41.5,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G10,2024-04-13 16:53:04.418699+00:00,-1519240.2679998707,17265060.69947929,20236017.710701045,22820618.09394237,48.2,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G21,2024-04-13 16:53:04.418699+00:00,15737040.31942044,1767688.9296432962,21877230.62130307,21718735.899030283,45.4,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G27,2024-04-13 16:53:04.418699+00:00,23117378.137160942,13300133.614348948,-2868175.906574123,22187563.442276537,34.5,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G28,2024-04-13 16:53:04.418699+00:00,5180307.576282779,25802801.71320097,-3610071.3491538796,23778938.54803289,35.8,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G32,2024-04-13 16:53:04.418699+00:00,7909874.32422655,17889762.845236927,18269145.5269418,21284290.67471585,49.2,4436907.489288711,3085299.63311519,3376343.0079541462,32.16886586777531,34.81365606050132,86.97972761839628
G02,2024-04-13 16:53:05.418699+00:00,14612169.618339533,-5003678.867742641,22072248.962698374,22770475.942786485,39.9,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G03,2024-04-13 16:53:05.418699+00:00,23157772.05645919,-12079971.441621633,4293850.405958573,24109938.65074259,29.8,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G08,2024-04-13 16:53:05.418699+00:00,24984398.059527803,4753729.675717164,8271081.3845977085,21188033.110532437,37.4,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G10,2024-04-13 16:53:05.418699+00:00,-1521390.5279451124,17266391.855579685,20234675.963807724,22821012.013862494,50.7,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G21,2024-04-13 16:53:05.418699+00:00,15737471.150099698,1770313.7220378611,21876796.892507028,21718428.00691133,45.6,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G27,2024-04-13 16:53:05.418699+00:00,23116983.115093693,13300205.756367473,-2871300.008346147,22188138.14706593,39.2,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G28,2024-04-13 16:53:05.418699+00:00,5180080.274842169,25803283.87468728,-3606938.1264389465,23776119.28632186,28.9,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G32,2024-04-13 16:53:05.418699+00:00,7907765.296782107,17888912.271913312,18270891.94882853,21284576.64874784,50.9,4435683.030768432,3085279.844304056,3375080.335223121,32.164106886244184,34.820896627540286,-1445.7588376542553
G02,2024-04-13 16:53:06.418699+00:00,14612614.894031571,-5001027.916755768,22072589.085683554,22770013.932764314,43.3,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G03,2024-04-13 16:53:06.418699+00:00,23157423.466681145,-12079477.089667017,4297022.560637453,24109448.79460363,31.3,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
G08,2024-04-13 16:53:06.418699+00:00,24985257.578950517,4754388.740026885,8268185.944222643,21188239.658262417,40.4,4435676.982042671,3085266.631064976,3375066.0606752913,32.164057963001035,34.8208182270786,-1463.9483715733513
